IP Source,PERMIT,PERMIT TCP,PERMIT UDP,DENY,Nb Port Dest,Nb Port Src,Port Dest Well-Known,Port Dest Registered,Port Dest Dynamic/Private
3.84.137.127,1,0,0,0,1,1,0,1,0
3.84.142.202,2,0,0,0,1,2,0,2,0
3.84.199.123,1,0,0,0,1,1,0,1,0
3.84.251.136,1,0,0,0,1,1,0,1,0
3.85.209.127,2,0,0,0,1,2,0,2,0
3.85.218.133,2,0,0,0,1,2,0,2,0
3.85.241.26,2,0,0,0,1,2,0,2,0
3.85.44.14,1,0,0,0,1,1,0,1,0
3.85.80.23,1,0,0,0,1,1,0,1,0
3.85.92.62,2,0,0,0,1,2,0,2,0
3.85.97.15,1,0,0,0,1,1,0,1,0
3.86.107.0,2,0,0,0,1,2,0,2,0
3.86.17.117,2,0,0,0,2,2,0,1,1
3.86.181.115,1,0,0,0,1,1,0,1,0
3.86.2.155,2,0,0,0,1,2,0,2,0
3.86.210.77,1,0,0,0,1,1,0,1,0
3.86.250.96,1,0,0,0,1,1,0,1,0
3.86.43.209,2,0,0,0,1,2,0,2,0
3.86.45.3,1,0,0,0,1,1,0,1,0
3.87.111.2,2,0,0,0,1,2,0,2,0
3.87.124.117,2,0,0,0,1,2,0,2,0
3.87.202.56,1,0,0,0,1,1,0,1,0
3.87.250.227,1,0,0,0,1,1,0,1,0
3.87.38.134,1,0,0,0,1,1,0,1,0
3.87.48.122,2,0,0,0,1,2,0,2,0
3.87.51.215,1,0,0,0,1,1,0,1,0
3.87.67.129,2,0,0,0,1,2,0,2,0
3.88.145.38,1,0,0,0,1,1,0,1,0
3.88.149.196,1,0,0,0,1,1,0,1,0
3.88.202.217,2,0,0,0,1,2,0,2,0
3.88.213.140,2,0,0,0,1,2,0,2,0
3.88.231.203,1,0,0,0,1,1,0,1,0
3.89.110.119,1,0,0,0,1,1,0,1,0
3.89.250.85,1,0,0,0,1,1,0,1,0
3.89.48.91,2,0,0,0,1,2,0,2,0
3.89.60.89,2,0,0,0,1,2,0,2,0
3.89.73.26,2,0,0,0,1,2,0,2,0
3.9.177.215,0,0,0,4,1,1,0,4,0
3.9.180.104,0,0,0,4,1,1,0,0,4
3.90.152.153,10,0,0,0,1,10,0,10,0
3.90.45.44,6,0,0,0,1,6,0,6,0
3.90.56.95,2,0,0,0,1,2,0,2,0
3.91.100.100,2,0,0,0,1,2,0,2,0
3.91.158.76,2,0,0,0,1,2,0,2,0
3.91.202.211,1,0,0,0,1,1,0,1,0
3.91.207.245,1,0,0,0,1,1,0,1,0
3.91.246.187,1,0,0,0,1,1,0,1,0
3.92.208.36,1,0,0,0,1,1,0,1,0
3.92.214.159,2,0,0,0,1,2,0,2,0
3.92.244.135,1,0,0,0,1,1,0,1,0
3.92.55.52,1,0,0,0,1,1,0,1,0
3.92.56.70,1,0,0,0,1,1,0,1,0
3.92.68.34,1,0,0,0,1,1,0,1,0
3.92.69.246,4,0,0,0,1,4,0,4,0
3.92.73.51,2,0,0,0,1,2,0,2,0
3.93.144.252,2,0,0,0,1,2,0,2,0
3.93.186.210,1,0,0,0,1,1,0,1,0
3.93.199.187,2,0,0,0,1,2,0,2,0
3.93.2.220,1,0,0,0,1,1,0,1,0
3.93.48.147,2,0,0,0,1,2,0,2,0
3.94.120.224,2,0,0,0,1,2,0,2,0
3.94.152.150,2,0,0,0,1,2,0,2,0
3.94.159.25,1,0,0,0,1,1,0,1,0
3.94.170.135,2,0,0,0,1,2,0,2,0
3.94.87.84,1,0,0,0,1,1,0,1,0
3.95.166.142,1,0,0,0,1,1,0,1,0
3.95.19.0,2,0,0,0,1,2,0,2,0
3.95.190.53,2,0,0,0,1,2,0,2,0
3.95.200.182,1,0,0,0,1,1,0,1,0
3.95.201.73,2,0,0,0,1,2,0,2,0
3.95.220.169,4,0,0,0,1,4,0,4,0
3.95.246.183,1,0,0,0,1,1,0,1,0
31.0.49.136,3,0,0,0,1,3,0,3,0
31.11.123.124,0,0,0,1,1,1,0,1,0
31.129.232.33,0,0,0,1,1,1,0,1,0
31.13.103.10,2,0,0,0,1,2,0,2,0
31.13.103.116,1,0,0,0,1,1,0,1,0
31.13.103.117,2,0,0,0,1,2,0,2,0
31.13.103.118,5,0,0,0,2,5,0,4,1
31.13.103.119,3,0,0,0,1,3,0,3,0
31.13.103.120,2,0,0,0,1,2,0,2,0
31.13.103.3,2,0,0,0,1,2,0,2,0
31.13.103.5,3,0,0,0,2,3,0,2,1
31.13.103.6,2,0,0,0,1,2,0,2,0
31.13.103.7,1,0,0,0,1,1,0,1,0
31.13.103.9,1,0,0,0,1,1,0,1,0
31.13.115.118,3,0,0,0,1,3,0,3,0
31.13.115.119,1,0,0,0,1,1,0,1,0
31.13.115.2,1,0,0,0,1,1,0,1,0
31.13.115.3,1,0,0,0,1,1,0,1,0
31.13.115.4,3,0,0,0,1,3,0,3,0
31.13.115.5,2,0,0,0,1,2,0,2,0
31.13.115.6,2,0,0,0,1,2,0,2,0
31.13.115.8,1,0,0,0,1,1,0,1,0
31.13.115.9,1,0,0,0,1,1,0,1,0
31.13.127.1,1,0,0,0,1,1,0,1,0
31.13.127.10,1,0,0,0,1,1,0,1,0
31.13.127.11,1,0,0,0,1,1,0,1,0
31.13.127.112,1,0,0,0,1,1,0,1,0
31.13.127.116,1,0,0,0,1,1,0,1,0
31.13.127.117,1,0,0,0,1,1,0,1,0
31.13.127.118,1,0,0,0,1,1,0,1,0
31.13.127.119,1,0,0,0,1,1,0,1,0
31.13.127.12,5,0,0,0,1,5,0,5,0
31.13.127.120,2,0,0,0,1,2,0,2,0
31.13.127.14,3,0,0,0,1,3,0,3,0
31.13.127.15,1,0,0,0,1,1,0,1,0
31.13.127.16,3,0,0,0,2,3,0,2,1
31.13.127.19,2,0,0,0,1,2,0,2,0
31.13.127.2,3,0,0,0,1,3,0,3,0
31.13.127.20,1,0,0,0,1,1,0,1,0
31.13.127.21,2,0,0,0,1,2,0,2,0
31.13.127.22,1,0,0,0,1,1,0,1,0
31.13.127.23,4,0,0,0,2,4,0,3,1
31.13.127.24,1,0,0,0,1,1,0,1,0
31.13.127.25,4,0,0,0,2,4,0,3,1
31.13.127.26,3,0,0,0,1,3,0,3,0
31.13.127.29,1,0,0,0,1,1,0,1,0
31.13.127.3,1,0,0,0,1,1,0,1,0
31.13.127.30,3,0,0,0,1,3,0,3,0
31.13.127.31,1,0,0,0,1,1,0,1,0
31.13.127.34,1,0,0,0,1,1,0,1,0
31.13.127.5,1,0,0,0,1,1,0,1,0
31.13.127.7,1,0,0,0,1,1,0,1,0
31.13.127.8,2,0,0,0,1,2,0,2,0
31.13.127.9,3,0,0,0,1,3,0,3,0
31.14.112.206,0,0,0,1,1,1,0,1,0
31.145.166.54,0,0,0,1,1,1,0,1,0
31.161.222.197,4,0,0,0,1,4,0,4,0
31.171.163.160,0,0,0,1,1,1,0,1,0
31.183.0.23,0,0,0,1,1,1,0,1,0
31.199.10.125,2,0,0,0,1,1,0,2,0
31.20.231.250,1,0,0,0,1,1,0,1,0
31.200.143.26,1,0,0,0,1,1,0,1,0
31.200.170.217,1,0,0,0,1,1,0,1,0
31.220.1.83,0,0,0,16,2,16,0,6,10
31.220.3.140,0,0,0,62,1,62,0,0,62
31.221.249.62,1,0,0,0,1,1,0,1,0
31.222.254.159,2,0,0,0,1,2,0,2,0
31.24.90.217,0,0,0,1,1,1,0,1,0
31.27.97.6,0,0,0,1,1,1,0,1,0
31.37.232.113,1,0,0,0,1,1,0,1,0
31.41.81.24,2,0,0,0,1,1,0,2,0
31.42.181.16,2,0,0,0,1,2,0,0,2
31.42.184.195,1,0,0,0,1,1,0,1,0
31.42.185.60,5,0,0,0,1,5,0,5,0
31.43.164.7,0,0,0,1,1,1,0,0,1
31.43.185.3,0,0,0,1,1,1,0,1,0
31.43.50.124,0,0,0,1,1,1,0,1,0
31.5.22.177,0,0,0,1,1,1,0,1,0
31.61.251.123,1,0,0,0,1,1,0,1,0
31.7.40.189,1,0,0,0,1,1,0,1,0
31.94.39.82,1,0,0,0,1,1,0,1,0
31.94.56.139,1,0,0,0,1,1,0,1,0
32.141.200.6,0,0,0,1,1,1,0,1,0
32.142.175.222,23,0,0,0,1,23,0,23,0
32.143.39.94,1,0,0,0,1,1,0,1,0
32.209.198.99,6,0,0,0,1,6,0,6,0
32.215.225.228,1,0,0,0,1,1,0,1,0
32.219.15.233,16,0,0,0,1,16,0,16,0
32.220.141.204,6,0,0,0,1,6,0,6,0
32.220.147.125,1,0,0,0,1,1,0,1,0
32.220.175.164,0,0,0,1,1,1,0,1,0
34.100.128.51,0,0,0,2,2,1,0,0,2
34.100.132.199,0,0,0,1,1,1,0,0,1
34.100.146.159,1,0,0,3,3,1,0,1,3
34.100.146.220,0,0,0,1,1,1,0,0,1
34.100.189.70,0,0,0,3,3,1,0,1,2
34.100.192.216,0,0,0,1,1,1,0,1,0
34.100.238.162,0,0,0,1,1,1,0,1,0
34.100.252.91,6,0,0,0,1,1,0,6,0
34.102.10.150,0,0,0,1,1,1,0,0,1
34.102.123.10,0,0,0,1,1,1,0,0,1
34.102.127.33,0,0,0,2,2,1,0,1,1
34.102.22.11,1,0,0,0,1,1,0,0,1
34.102.33.41,0,0,0,3,3,1,0,1,2
34.102.37.165,3,0,0,2,3,1,0,4,1
34.102.85.171,1,0,0,2,3,1,0,1,2
34.106.1.55,20,0,0,0,1,18,0,20,0
34.116.122.205,0,0,0,1,1,1,0,0,1
34.116.99.221,1,0,0,1,2,1,0,1,1
34.118.134.202,0,0,0,1,1,1,0,1,0
34.118.150.0,0,0,0,4,1,1,0,4,0
34.118.152.119,0,0,0,1,1,1,0,0,1
34.118.156.229,0,0,0,2,2,1,0,2,0
34.118.32.71,0,0,0,1,1,1,0,1,0
34.121.181.17,3,0,0,0,1,3,0,3,0
34.121.236.76,1,0,0,0,1,1,0,1,0
34.121.29.172,1,0,0,0,1,1,0,1,0
34.122.47.96,0,0,0,2,2,1,0,1,1
34.123.154.15,10,0,0,0,2,10,0,9,1
34.125.174.239,1,0,0,0,1,1,0,1,0
34.126.158.103,1,0,0,0,1,1,0,1,0
34.127.94.67,1,0,0,0,1,1,0,1,0
34.132.123.21,1,0,0,0,1,1,0,1,0
34.132.198.209,0,0,0,1,1,1,0,1,0
34.132.4.158,0,0,0,3,3,1,0,1,2
34.133.137.188,0,0,0,2,2,1,0,0,2
34.134.163.18,5,0,0,0,1,5,0,5,0
34.134.174.93,1,0,0,0,1,1,0,1,0
34.135.14.190,1,0,0,0,1,1,0,1,0
34.136.100.165,0,0,0,49,1,7,0,49,0
34.138.200.3,8,0,0,0,1,8,0,8,0
34.138.22.146,0,0,0,1,1,1,0,0,1
34.138.242.8,0,0,0,4,4,1,0,2,2
34.138.51.84,1,0,0,0,1,1,0,1,0
34.139.132.166,1,0,0,0,1,1,0,1,0
34.139.134.154,0,0,0,3,3,1,0,1,2
34.139.186.15,1,0,0,0,1,1,0,1,0
34.139.46.51,1,0,0,0,1,1,0,1,0
34.140.132.116,0,0,0,1,1,1,0,1,0
34.140.30.202,0,0,0,1,1,1,0,1,0
34.140.58.95,0,0,0,1,1,1,0,0,1
34.141.45.166,0,0,0,1,1,1,0,0,1
34.142.160.194,0,0,0,2,2,1,0,0,2
34.142.49.109,0,0,0,1,1,1,0,1,0
34.142.51.157,0,0,0,1,1,1,0,1,0
34.145.33.3,1,0,0,0,1,1,0,0,1
34.146.108.155,0,0,0,2,2,1,0,1,1
34.146.144.175,0,0,0,1,1,1,0,0,1
34.146.159.15,0,0,0,1,1,1,0,1,0
34.146.184.11,0,0,0,1,1,1,0,0,1
34.147.105.107,0,0,0,1,1,1,0,0,1
34.147.165.175,0,0,0,1,1,1,0,0,1
34.148.11.104,6,0,0,0,2,6,0,2,4
34.148.161.221,0,0,0,1,1,1,0,0,1
34.148.163.228,0,0,0,1,1,1,0,1,0
34.148.172.251,1,0,0,0,1,1,0,1,0
34.148.41.214,1,0,0,0,1,1,0,1,0
34.151.72.80,0,0,0,2,2,1,0,1,1
34.151.76.202,0,0,0,4,1,1,0,4,0
34.152.9.141,0,0,0,1,1,1,0,1,0
34.159.243.149,0,0,0,2,2,1,0,0,2
34.168.161.76,1,0,0,0,1,1,0,0,1
34.168.185.41,0,0,0,1,1,1,0,0,1
34.170.186.203,1,0,0,0,1,1,0,1,0
34.170.25.30,0,0,0,1,1,1,0,1,0
34.170.71.61,0,0,0,1,1,1,0,1,0
34.171.187.25,0,0,0,4,4,1,0,1,3
34.171.253.11,1,0,0,0,1,1,0,1,0
34.173.102.78,0,0,0,1,1,1,0,1,0
34.173.148.121,0,0,0,1,1,1,0,0,1
34.173.220.117,0,0,0,7,7,1,0,3,4
34.197.244.157,8,0,0,0,1,8,0,8,0
34.201.167.76,2,0,0,0,1,2,0,2,0
34.201.221.24,2,0,0,0,1,2,0,2,0
34.201.70.154,2,0,0,0,1,2,0,2,0
34.203.190.243,1,0,0,0,1,1,0,1,0
34.203.203.181,4,0,0,0,1,4,0,4,0
34.203.232.35,1,0,0,0,1,1,0,1,0
34.203.238.126,1,0,0,0,1,1,0,1,0
34.203.36.129,1,0,0,0,1,1,0,1,0
34.204.10.200,2,0,0,0,1,2,0,2,0
34.204.169.27,2,0,0,0,1,2,0,2,0
34.204.170.212,2,0,0,0,1,2,0,2,0
34.204.174.202,2,0,0,0,1,2,0,2,0
34.204.176.146,4,0,0,0,1,4,0,4,0
34.204.178.213,1,0,0,0,1,1,0,1,0
34.204.192.151,1,0,0,0,1,1,0,1,0
34.204.42.102,2,0,0,0,1,2,0,2,0
34.204.80.248,2,0,0,0,1,2,0,2,0
34.205.78.168,2,0,0,0,1,2,0,2,0
34.207.119.110,2,0,0,0,1,2,0,2,0
34.207.130.160,1,0,0,0,1,1,0,1,0
34.207.153.120,2,0,0,0,1,2,0,2,0
34.207.166.13,1,0,0,0,1,1,0,1,0
34.207.170.118,2,0,0,0,1,2,0,2,0
34.207.178.167,2,0,0,0,1,2,0,2,0
34.207.250.90,2,0,0,0,1,2,0,2,0
34.207.82.22,1,0,0,0,1,1,0,1,0
34.210.12.214,7,0,0,0,1,7,0,7,0
34.216.70.8,2,0,0,0,2,2,0,1,1
34.219.58.128,10,0,0,0,1,10,0,10,0
34.219.87.189,7,0,0,0,1,7,0,7,0
34.219.89.62,4,0,0,0,1,4,0,4,0
34.22.192.37,0,0,0,1,1,1,0,0,1
34.220.231.219,4,0,0,0,1,4,0,4,0
34.220.41.60,2,0,0,0,1,2,0,2,0
34.221.162.215,8,0,0,0,1,8,0,8,0
34.222.125.131,4,0,0,0,1,4,0,4,0
34.222.13.7,1,0,0,0,1,1,0,1,0
34.222.165.221,7,0,0,0,1,7,0,7,0
34.222.174.117,2,0,0,0,2,2,0,1,1
34.222.209.53,2,0,0,0,1,2,0,2,0
34.222.244.85,1,0,0,0,1,1,0,1,0
34.222.26.112,10,0,0,0,1,10,0,10,0
34.222.63.77,6,0,0,0,1,6,0,6,0
34.224.221.102,4,0,0,0,1,4,0,4,0
34.224.38.185,1,0,0,0,1,1,0,1,0
34.224.61.165,1,0,0,0,1,1,0,1,0
34.225.70.174,39,0,0,0,1,39,0,39,0
34.226.122.244,1,0,0,0,1,1,0,1,0
34.227.113.1,1,0,0,0,1,1,0,1,0
34.227.13.158,2,0,0,0,1,2,0,2,0
34.227.9.22,3,0,0,0,1,3,0,3,0
34.227.97.47,1,0,0,0,1,1,0,1,0
34.228.143.103,2,0,0,0,1,2,0,2,0
34.228.62.102,1,0,0,0,1,1,0,1,0
34.229.127.34,1,0,0,0,1,1,0,1,0
34.229.188.20,2,0,0,0,1,2,0,2,0
34.229.59.173,2,0,0,0,1,2,0,2,0
34.229.64.213,2,0,0,0,1,2,0,2,0
34.23.131.133,6,0,0,0,1,6,0,6,0
34.23.150.254,6,0,0,0,1,6,0,6,0
34.23.70.97,1,0,0,0,1,1,0,1,0
34.23.76.214,0,0,0,1,1,1,0,1,0
34.23.89.77,0,0,0,2,2,1,0,1,1
34.23.93.29,0,0,0,1,1,1,0,0,1
34.230.46.220,2,0,0,0,1,2,0,2,0
34.232.23.139,4,0,0,0,2,4,0,2,2
34.234.64.197,2,0,0,0,1,2,0,2,0
34.234.84.58,1,0,0,0,1,1,0,1,0
34.234.87.134,2,0,0,0,1,2,0,2,0
34.235.126.90,2,0,0,0,1,2,0,2,0
34.235.127.74,2,0,0,0,1,2,0,2,0
34.235.153.61,2,0,0,0,1,2,0,2,0
34.236.87.79,7,0,0,0,1,7,0,7,0
34.237.51.10,1,0,0,0,1,1,0,1,0
34.238.131.188,2,0,0,0,1,2,0,2,0
34.238.170.210,8,0,0,0,1,1,0,8,0
34.238.191.125,1,0,0,0,1,1,0,1,0
34.238.51.12,2,0,0,0,1,2,0,2,0
34.239.101.55,1,0,0,0,1,1,0,1,0
34.239.127.161,2,0,0,0,1,2,0,2,0
34.239.144.158,1,0,0,0,1,1,0,1,0
34.242.112.232,3,0,0,0,1,3,0,3,0
34.27.126.36,1,0,0,0,1,1,0,1,0
34.27.20.36,5,0,0,0,1,5,0,5,0
34.28.138.67,0,0,0,2,2,1,0,1,1
34.31.128.1,0,0,0,1,1,1,0,1,0
34.31.145.158,0,0,0,1,1,1,0,0,1
34.31.205.28,0,0,0,2,2,1,0,1,1
34.31.96.191,1,0,0,0,1,1,0,1,0
34.38.147.228,0,0,0,1,1,1,0,0,1
34.38.29.175,2,0,0,0,1,2,0,0,2
34.38.39.200,2,0,0,0,1,2,0,2,0
34.38.44.48,0,0,0,1,1,1,0,1,0
34.38.75.83,1,0,0,0,1,1,0,1,0
34.38.89.22,2,0,0,0,1,2,0,2,0
34.41.216.100,0,0,0,1,1,1,0,0,1
34.41.5.146,0,0,0,1,1,1,0,1,0
34.42.154.5,1,0,0,0,1,1,0,1,0
34.42.188.191,1,0,0,0,1,1,0,1,0
34.42.61.38,5,0,0,0,1,5,0,5,0
34.48.29.234,1,0,0,0,1,1,0,1,0
34.48.35.111,0,0,0,1,1,1,0,1,0
34.48.46.44,0,0,0,1,1,1,0,1,0
34.65.243.198,2,0,0,0,1,2,0,0,2
34.66.15.108,0,0,0,1,1,1,0,1,0
34.66.213.35,2,0,0,0,1,2,0,2,0
34.67.181.234,0,0,0,1,1,1,0,1,0
34.68.116.217,0,0,0,2,2,1,0,1,1
34.68.55.130,1,0,0,2,3,1,0,3,0
34.69.207.79,0,0,0,1,1,1,0,0,1
34.70.112.55,0,0,0,4,1,1,0,4,0
34.70.140.65,0,0,0,1,1,1,0,0,1
34.71.244.222,2,0,0,0,1,2,0,2,0
34.72.254.9,2,0,0,0,1,2,0,2,0
34.73.106.228,6,0,0,0,1,6,0,6,0
34.74.17.70,0,0,0,3,3,1,0,1,2
34.74.181.219,0,0,0,2,2,1,0,1,1
34.74.86.216,0,0,0,1,1,1,0,0,1
34.74.9.69,0,0,0,5,5,1,0,2,3
34.75.190.5,0,0,0,1,1,1,0,1,0
34.75.32.9,0,0,0,1,1,1,0,1,0
34.76.146.130,2,0,0,0,2,2,0,1,1
34.76.216.222,2,0,0,0,1,2,0,2,0
34.76.242.182,2,0,0,0,2,2,0,1,1
34.76.248.89,2,0,0,0,2,2,0,1,1
34.76.58.127,0,0,0,2,2,1,0,0,2
34.76.76.204,6,0,0,0,1,1,0,6,0
34.77.229.128,2,0,0,0,1,2,0,0,2
34.77.243.147,6,0,0,0,1,1,0,6,0
34.77.246.80,0,0,0,4,4,1,0,2,2
34.78.102.4,1,0,0,0,1,1,0,0,1
34.78.115.48,0,0,0,2,2,1,0,0,2
34.78.219.69,0,0,0,4,4,1,0,2,2
34.79.182.145,0,0,0,1,1,1,0,1,0
34.80.175.10,0,0,0,1,1,1,0,0,1
34.81.152.85,0,0,0,1,1,1,0,1,0
34.81.215.25,0,0,0,3,3,1,0,2,1
34.82.234.219,0,0,0,4,1,1,0,4,0
34.84.206.20,0,0,0,1,1,1,0,0,1
34.84.68.120,0,0,0,1,1,1,0,1,0
34.85.154.20,0,0,0,1,1,1,0,1,0
34.85.225.145,0,0,0,1,1,1,0,0,1
34.86.147.28,0,0,0,2,2,1,0,2,0
34.86.159.183,1,0,0,0,1,1,0,1,0
34.87.116.73,6,0,0,2,3,1,0,7,1
34.87.135.21,6,0,0,2,3,1,0,7,1
34.88.113.87,0,0,0,1,1,1,0,1,0
34.88.12.155,0,0,0,3,3,1,0,0,3
34.88.164.25,0,0,0,1,1,1,0,0,1
34.89.170.127,1,0,0,0,1,1,0,0,1
34.89.72.160,0,0,0,1,1,1,0,1,0
34.90.23.225,0,0,0,1,1,1,0,0,1
34.91.167.63,1,0,0,0,1,1,0,0,1
34.91.247.161,0,0,0,4,1,1,0,4,0
34.91.247.184,0,0,0,1,1,1,0,0,1
34.91.68.154,0,0,0,1,1,1,0,1,0
34.91.88.75,0,0,0,1,1,1,0,0,1
34.93.115.95,0,0,0,2,2,1,0,1,1
34.93.122.218,0,0,0,2,2,1,0,0,2
34.93.157.65,0,0,0,3,3,1,0,2,1
34.93.161.247,0,0,0,3,3,1,0,1,2
34.93.170.165,0,0,0,1,1,1,0,0,1
34.93.173.172,2,0,0,1,2,1,1,2,0
34.93.19.199,0,0,0,1,1,1,0,1,0
34.94.101.31,0,0,0,1,1,1,0,1,0
34.94.133.204,26,0,0,0,1,16,0,26,0
34.94.138.155,0,0,0,2,2,1,0,1,1
34.94.157.252,0,0,0,1,1,1,0,0,1
34.94.164.158,0,0,0,1,1,1,0,1,0
34.94.172.112,0,0,0,2,2,1,0,1,1
34.94.189.109,0,0,0,1,1,1,0,0,1
34.94.255.232,0,0,0,1,1,1,0,1,0
34.94.53.37,0,0,0,2,2,1,0,1,1
34.95.13.141,0,0,0,1,1,1,0,1,0
34.95.171.52,6,0,0,1,2,1,0,6,1
34.95.199.192,0,0,0,1,1,1,0,0,1
34.95.2.203,0,0,0,4,1,1,0,4,0
34.95.246.248,0,0,0,1,1,1,0,1,0
34.95.61.33,0,0,0,1,1,1,0,0,1
35.140.19.22,2,0,0,0,1,1,0,2,0
35.142.136.128,1,0,0,0,1,1,0,1,0
35.146.253.64,1,0,0,0,1,1,0,1,0
35.147.109.96,2,0,0,0,2,1,0,1,1
35.149.14.47,39,0,0,0,1,37,0,39,0
35.151.35.136,1,0,0,0,1,1,0,1,0
35.153.144.55,1,0,0,0,1,1,0,1,0
35.154.231.50,3,0,0,0,1,3,0,0,3
35.161.178.190,6,0,0,0,1,6,0,6,0
35.162.146.255,1,0,0,0,1,1,0,1,0
35.163.184.125,4,0,0,0,2,4,0,2,2
35.164.243.41,2,0,0,0,2,2,0,1,1
35.165.114.249,2,0,0,0,1,2,0,2,0
35.165.164.56,12,0,0,0,1,12,0,12,0
35.166.42.212,841,0,0,0,1,838,0,841,0
35.168.112.83,1,0,0,0,1,1,0,1,0
35.171.144.152,1,0,0,0,1,1,0,1,0
35.171.146.61,1,0,0,0,1,1,0,1,0
35.171.153.39,1,0,0,0,1,1,0,1,0
35.171.161.62,2,0,0,0,1,2,0,2,0
35.171.47.72,1,0,0,0,1,1,0,1,0
35.171.85.93,2,0,0,0,1,2,0,2,0
35.172.150.165,2,0,0,0,1,2,0,2,0
35.173.247.141,1,0,0,0,1,1,0,1,0
35.174.105.136,2,0,0,0,1,2,0,2,0
35.174.61.122,2,0,0,0,1,2,0,2,0
35.175.136.25,2,0,0,0,1,2,0,2,0
35.175.150.54,2,0,0,0,1,2,0,2,0
35.175.207.237,1,0,0,0,1,1,0,1,0
35.175.234.115,1,0,0,0,1,1,0,1,0
35.175.254.125,1,0,0,0,1,1,0,1,0
35.176.217.92,1,0,0,0,1,1,0,0,1
35.176.228.25,2,0,0,0,1,2,0,2,0
35.178.122.182,0,0,0,4,1,1,0,0,4
35.178.131.153,2,0,0,0,1,1,0,2,0
35.178.169.164,0,0,0,4,1,1,0,4,0
35.178.184.195,0,0,0,4,1,1,0,0,4
35.179.97.163,2,0,0,0,1,1,0,2,0
35.184.173.83,0,0,0,1,1,1,0,0,1
35.185.11.39,1,0,0,0,1,1,0,1,0
35.185.29.22,0,0,0,2,2,1,0,0,2
35.185.65.50,1,0,0,0,1,1,0,1,0
35.187.191.30,0,0,0,2,2,1,0,0,2
35.187.31.229,2,0,0,0,2,2,0,1,1
35.187.56.236,0,0,0,3,3,1,0,0,3
35.187.83.3,0,0,0,1,1,1,0,1,0
35.189.215.79,2,0,0,0,2,2,0,1,1
35.190.177.10,1,0,0,0,1,1,0,1,0
35.192.20.3,0,0,0,1,1,1,0,1,0
35.193.231.243,1,0,0,0,1,1,0,1,0
35.193.238.253,2,0,0,0,1,2,0,2,0
35.194.117.168,0,0,0,1,1,1,0,1,0
35.194.135.125,0,0,0,4,1,1,0,4,0
35.194.161.216,12,0,0,0,1,12,0,12,0
35.195.92.13,0,0,0,4,1,1,0,4,0
35.196.132.85,2,0,0,0,1,2,0,2,0
35.196.68.173,6,0,0,0,1,6,0,6,0
35.196.72.231,0,0,0,1,1,1,0,0,1
35.196.75.247,0,0,0,1,1,1,0,0,1
35.196.90.231,0,0,0,1,1,1,0,0,1
35.196.93.237,6,0,0,0,1,6,0,6,0
35.197.165.195,6,0,0,0,1,1,0,6,0
35.197.182.24,0,0,0,1,1,1,0,0,1
35.198.12.182,0,0,0,1,1,1,0,0,1
35.199.41.175,20,0,0,0,1,12,0,20,0
35.199.79.43,0,0,0,3,2,1,0,3,0
35.200.117.196,0,0,0,2,2,1,0,1,1
35.200.128.72,0,0,0,1,1,1,0,0,1
35.200.155.253,0,0,0,1,1,1,0,1,0
35.200.192.24,0,0,0,2,2,1,0,0,2
35.200.224.60,0,0,0,2,2,1,0,1,1
35.200.226.71,0,0,0,1,1,1,0,1,0
35.200.241.82,0,0,0,1,1,1,0,0,1
35.200.37.46,6,0,0,0,1,1,0,6,0
35.201.186.89,0,0,0,1,1,1,0,0,1
35.201.252.101,1,0,0,0,1,1,0,0,1
35.202.209.217,0,0,0,1,1,1,0,1,0
35.203.210.10,0,0,0,5,5,5,0,4,1
35.203.210.100,0,0,0,6,6,6,0,2,4
35.203.210.101,2,0,0,8,9,10,1,4,5
35.203.210.102,0,0,0,8,8,8,0,2,6
35.203.210.103,0,0,0,3,3,3,0,3,0
35.203.210.104,0,0,0,8,8,8,0,3,5
35.203.210.105,0,0,0,7,7,7,0,4,3
35.203.210.106,0,0,0,6,6,6,0,4,2
35.203.210.107,0,0,0,1,1,1,0,1,0
35.203.210.108,0,0,0,5,5,5,0,4,1
35.203.210.109,0,0,0,2,2,2,0,1,1
35.203.210.11,0,0,0,3,3,3,0,0,3
35.203.210.110,0,0,0,5,5,5,0,3,2
35.203.210.111,0,0,0,8,8,8,0,4,4
35.203.210.113,0,0,0,4,4,4,0,2,2
35.203.210.114,0,0,0,4,4,4,0,2,2
35.203.210.115,0,0,0,7,7,7,0,4,3
35.203.210.116,0,0,0,6,6,6,0,3,3
35.203.210.117,0,0,0,3,3,3,0,2,1
35.203.210.118,0,0,0,7,7,7,0,3,4
35.203.210.119,0,0,0,1,1,1,0,0,1
35.203.210.12,0,0,0,7,7,7,0,3,4
35.203.210.120,0,0,0,6,6,6,0,2,4
35.203.210.121,0,0,0,4,4,4,0,4,0
35.203.210.122,0,0,0,4,3,4,0,2,2
35.203.210.123,0,0,0,4,4,4,0,0,4
35.203.210.124,0,0,0,2,2,2,0,2,0
35.203.210.125,0,0,0,4,4,4,0,3,1
35.203.210.126,0,0,0,5,5,5,0,3,2
35.203.210.127,0,0,0,4,4,4,0,3,1
35.203.210.128,0,0,0,3,3,3,0,0,3
35.203.210.129,0,0,0,3,3,3,0,0,3
35.203.210.13,0,0,0,2,2,2,0,1,1
35.203.210.130,0,0,0,3,3,3,0,2,1
35.203.210.131,0,0,0,8,8,8,0,2,6
